CODIGO;Municipio;"RATE UNEMPLOYMENT";"RATE ILLITERACY";"CARS 100 HABS.";Z1;Z2;Z3;"DEP. INDEX"
3128;Teulada;12,0847651775487;7,66;71,453154875717;0,235369788619645;0,948051948051948;5,83900887492709;2,34081020386623
3129;Tibi;9,93788819875776;1,1;30,3349282296651;0,542505264841522;1,21428571428571;0,214080469174428;0,656957149433888
3130;Tollos;9,09090909090909;23,81;21,4285714285714;0,663675380413578;0,292613636363636;-1,00429939417628;-0,0160034591330204
3131;Tormos;3,84615384615385;7,58;36,7491166077738;1,41399801914823;0,951298701298701;1,09153441966811;1,15227704670501
3132;"Torre de les Maçanes, la / Torremanzanas";13,8983050847458;67,67;25,1358695652174;-0,0240779806503237;-1,48741883116883;-0,49714506631773;-0,669547292712295
3133;Torrevieja;15,4927926872143;15,91;46,0662029263612;-0,252187795023511;0,613230519480519;2,36610163151316;0,909048118656724
3134;"Vall d'Alcalà, la";17,2413793103448;53,25;14,9425287356322;-0,50234324897637;-0,902191558441558;-1,89158293630203;-1,09870591457332
3135;"Vall de Ebo";6,06060606060606;72,29;19,2200557103064;1,09719512723805;-1,67491883116883;-1,30642192745466;-0,62804854379515
3136;"Vall de Gallinera";5,47445255474453;24,93;26,8027210884354;1,1810511366603;0,247159090909091;-0,269121602129224;0,386362875146721
3137;"Vall de Laguar, la";3,98773006134969;19,82;26,417004048583;1,39374391110877;0,454545454545455;-0,321887271055677;0,508800698199516
3138;"Verger, el";6,94904037061549;5,9;37,3626373626374;0,970094367580045;1,01948051948052;1,17546338750169;1,05501275818742
3139;"Vila Joiosa, la / Villajoyosa";14,9660633484163;17,99;34,4509143844964;-0,176833097055263;0,528814935064935;0,777142870656143;0,376374902888605
3140;Villena;18,1659606279591;37,6;27,7119620901639;-0,63461525435753;-0,267045454545455;-0,144738428158149;-0,348799712353711
3901;"Poblets, els";9,53846153846154;36,25;48,046875;0,599647848574887;-0,212256493506494;2,63705540355677;1,00814891954172
3902;"Pilar de la Horadada";2,88560632085194;54,42;32,7733333333333;1,55141540474221;-0,949675324675325;0,54765161878705;0,383130566284646
3903;"Montesinos, Los";13,0616509926855;74,04;-;0,0956150225056545;-1,74594155844156;-;-
12001;"Atzeneta del Maestrat";6,04395604395604;83,79;25,2047889098929;1,09957710386895;-2,14163961038961;-0,487716975390851;-0,509926493970504
12002;Aín;6,81818181818182;7,87;22,9007633587786;0,988815190531929;0,939529220779221;-0,80290514927789;0,375146420677753
12003;Albocàsser;6,88524590163934;47,93;24,3207422133863;0,979220901053027;-0,686282467532468;-0,608653595979979;-0,105238387486474
12004;"Alcalà de Xivert";12,5993189557321;35,99;31,2369410781446;0,161756944816578;-0,201704545454546;0,337474839691462;0,0991757463511646
12005;"Alcora, l'";9,94011976047904;38,49;32,556471853711;0,542186014237619;-0,303165584415584;0,51798520570602;0,252335211842685
12006;"Alcudia de Veo";13,2075471698113;32,79;20,9424083769633;0,0747428941614707;-0,0718344155844156;-1,07080596758367;-0,355965829668873
12007;Alfondeguilla;15,6156156156156;6,09;28,7268770402612;-0,269759029415682;1,01176948051948;-0,00589917369888394;0,245370425801638
12008;"Algimia de Almonacid";9,09090909090909;27,27;19,8198198198198;0,663675380413578;0,152191558441558;-1,22437485364982;-0,136169304931561
12009;"Almassora / Almazora";11,8150684931507;47,11;37,2426374771957;0,273953005271719;-0,653003246753247;1,1590475345001;0,259999097672857
12010;Almedíjar;10,6382978723404;14,13;23,8255033557047;0,442303594801084;0,685470779220779;-0,67640172972576;0,150457548098701
12011;Almenara;3,90893470790378;24,15;26,0039761431412;1,40501649386212;0,278814935064935;-0,378389036505998;0,435147464140352
12012;Altura;13,8116591928251;9,78;25,5459960291198;-0,0116822879578129;0,862012987012987;-0,441040214894694;0,136430161386827
12013;Arañuel;5,26315789473684;166,67;11,8181818181818;1,21127927113922;-5,50527597402597;-2,31899017535132;-2,20432895941269
12014;"Ares del Maestre";6,28930817610063;91,74;20,8823529411765;1,0644766557796;-2,46428571428571;-1,07902148547517;-0,826276847993765
12015;Argelita;2,4390243902439;80,81;26,4150943396226;1,61530409295509;-2,02069805194805;-0,322148517151485;-0,242514158714815
12016;Artana;5,20833333333333;31,79;27,1916010498688;1,21912255603243;-0,03125;-0,21592324899196;0,323983102346822
12017;Ayódar;12,8205128205128;24,15;22,7906976744186;0,130112615091156;0,278814935064935;-0,817962014443419;-0,136344821429109
12018;Azuébar;8,95522388059701;0;28,2608695652174;0,683086712360942;1,25892857142857;-0,0696484862903706;0,624122265833048
12020;Barracas;4,61538461538462;18,52;28,0701754385965;1,30395069880048;0,507305194805195;-0,0957352341181272;0,571840219829184
12021;Betxí;6,47394136807818;28,88;29,8013245033113;1,0380627513479;0,0868506493506494;0,141084063380473;0,421999154693008
12022;Bejís;17,9856115107914;27,43;14,1860465116279;-0,608814236164716;0,145698051948052;-1,99506887665829;-0,819395020291651
12024;Benafer;8,57142857142857;33,61;22,2222222222222;0,737993051297772;-0,105113636363636;-0,895728834169327;-0,0876164730783969
12025;Benafigos;16,6666666666667;91,27;17,175572519084;-0,420123986647591;-2,44521103896104;-1,58610499054939;-1,48381333871934
12026;Benasal;10,8856088560886;38,03;26,6117969821674;0,406922910430821;-0,284496753246753;-0,295239810921019;-0,0576045512456504
12027;Benicarló;14,7545219638243;24,92;33,2897389788022;-0,14656966578316;0,247564935064935;0,61829534593738;0,239763538406385
12028;"Benicàssim / Benicasim";10,5678826626551;13,05;41,6069100391134;0,452377301479952;0,729301948051948;1,75607524474876;0,979251498093553
